id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
37794,0.00104,udp,dns,CON,2,2,146,178,2884.615377,31,29,561538.4375,684615.375,0,0,0.005,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,1,0,0,0,1,4,0,Normal,0
112185,9e-06,ipx-n-ip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Backdoor,1
12215,0.513115,tcp,ftp-data,FIN,8,12,424,8824,37.028737,31,29,5784.27832,126115.9844,1,4,73.255,46.595364,4396.744761,3494.075173,255,2283808707,913648458,255,0.000703,0.000562,0.000141,53,735,0,0,3,0,6,1,1,4,0,0,0,2,3,0,Normal,0
91251,1e-06,tcp,-,REQ,2,0,90,0,1000000.003,254,0,360000000.0,0.0,1,0,0.001,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,8,6,5,1,1,7,0,0,0,6,7,0,Normal,0
43365,5e-06,udp,-,INT,2,0,104,0,200000.0051,254,0,83200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,4,2,2,5,0,0,0,2,13,0,Normal,0
8640,0.006297,tcp,-,FIN,22,14,1470,1728,5558.202126,31,29,1783706.5,2039066.125,5,4,0.331421,0.432769,21.526557,0.647156,255,2533923014,388837364,255,0.000666,0.000542,0.000124,67,123,0,0,3,0,5,1,1,1,0,0,0,1,2,0,Normal,0
82787,5e-06,udp,-,INT,2,0,504,0,200000.0051,254,0,403200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,252,0,0,0,1,2,1,1,1,1,0,0,0,1,2,0,Shellcode,1
56579,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Analysis,1
173428,3e-06,udp,-,INT,2,0,536,0,333333.3215,254,0,714666624.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,268,0,0,0,1,2,3,1,1,1,0,0,0,1,4,0,Shellcode,1
165460,9e-06,udp,-,INT,2,0,594,0,111111.1072,254,0,263999984.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,297,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode,1
56431,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,Analysis,1
19654,0.006223,tcp,-,FIN,18,18,3936,2456,5624.296854,31,29,4779688.0,2982484.25,7,7,0.346059,0.337588,17.855571,0.523147,255,2915695287,773874883,255,0.001426,0.00048,0.000946,219,136,0,0,10,0,9,1,1,3,0,0,0,9,8,0,Normal,0
41142,0.832876,tcp,-,FIN,10,8,702,354,20.411201,254,252,6070.53125,2977.634033,2,1,90.643111,104.949141,5932.117081,149.665453,255,3601554107,663060096,255,0.177015,0.098228,0.078787,70,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
44857,0.615248,tcp,http,FIN,10,8,840,1354,27.631133,62,252,9830.181641,15408.41992,2,2,68.360889,69.28457,3509.194716,134.095594,255,655545561,305191333,255,0.162452,0.09442,0.068032,84,169,0,0,2,1,2,2,1,2,0,0,0,2,2,0,Normal,0
36568,1.097319,udp,-,CON,4,4,568,320,6.379184,31,29,3105.751465,1749.719116,0,0,355.342,347.312344,502.516031,491.170281,0,0,0,0,0.0,0.0,0.0,142,80,0,0,2,0,5,1,1,2,0,0,0,2,9,0,Normal,0
47921,2e-06,cphb,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,Backdoor,1
46476,0.547197,tcp,-,CON,6,2,978,86,12.792468,62,252,11915.27051,628.658447,2,1,109.4394,0.008,5472.114642,0.0,255,2253586906,2933069214,255,0.279682,0.135528,0.144154,163,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,Normal,0
48183,5e-06,any,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,1,1,6,0,0,0,1,6,0,Backdoor,1
48448,0.883285,tcp,-,FIN,12,8,600,404,21.510611,254,252,4981.404785,3206.213135,3,2,80.22082,94.585141,4510.128285,130.034578,255,4005214204,3324562571,255,0.308771,0.221171,0.0876,50,51,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Backdoor,1
125804,8e-06,ptp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,3,6,0,Analysis,1
40628,0.001054,udp,dns,CON,2,2,146,178,2846.299829,31,29,554079.6875,675521.8125,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,2,1,7,0,0,0,3,2,0,Normal,0
17209,0.036764,tcp,smtp,FIN,54,42,37914,3380,2584.049641,31,29,8097487.0,718093.8125,19,8,0.687132,0.883634,47.699084,1.71737,255,1065144417,1066165241,255,0.000659,0.000532,0.000127,702,80,0,0,1,0,3,1,1,1,0,0,0,3,1,0,Normal,0
30938,1.14698,tcp,http,FIN,14,18,1684,10168,27.027497,31,29,10908.64648,66986.34375,3,5,88.202541,67.440235,8836.359663,7737.919259,255,3233937698,1089558820,255,0.000616,0.000491,0.000125,120,565,1,3924,4,0,1,1,1,1,0,0,1,4,1,0,Normal,0
112633,1e-06,iplt,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,3,2,2,4,0,0,0,3,3,0,Backdoor,1
46786,0.887888,tcp,-,CON,6,2,978,86,7.883877,62,252,7343.268555,387.436249,2,1,177.5776,0.003,10067.40892,0.0,255,845306534,1966686354,255,0.206478,0.131674,0.074804,163,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,Normal,0
62616,0.827972,tcp,-,FIN,10,8,738,354,20.532095,254,252,6425.337891,2995.270508,2,1,89.562778,102.152859,5054.124893,176.497297,255,2880891728,3622117050,255,0.220705,0.112899,0.107806,74,44,0,0,4,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
76041,13.504405,tcp,-,FIN,268,50,337913,2312,23.473822,254,252,199433.0,1342.376831,130,4,50.765727,273.6835,17161.10287,1278.75775,255,165227329,1483298224,255,0.158413,0.093911,0.064502,1261,46,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
52368,0.203181,tcp,-,FIN,10,6,530,268,73.825801,254,252,18781.2832,8819.722656,2,1,20.773333,38.249602,1089.865174,62.789707,255,2569775778,468157270,255,0.062218,0.011924,0.050294,53,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
19909,0.003403,udp,dns,CON,2,2,130,162,881.575063,31,29,152806.3438,190420.2188,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,2,1,1,1,0,0,0,1,2,0,Normal,0
68441,3e-06,pup,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,11,10,10,10,0,0,0,10,10,0,Analysis,1
11210,0.039897,tcp,-,FIN,38,40,2438,19266,1929.969742,31,29,476025.7813,3766699.5,7,13,1.130257,1.010333,89.216408,102.754499,255,79393098,2299432644,255,0.000732,0.000494,0.000238,64,482,0,0,12,0,2,1,1,2,0,0,0,4,11,0,Normal,0
22922,0.815723,tcp,ftp,FIN,52,54,2934,3740,128.720166,31,29,28225.26758,36002.41797,11,15,15.98847,15.38051,1409.736827,52.783102,255,4151265643,2002676242,255,0.000681,0.000551,0.00013,56,69,0,0,1,0,6,1,1,5,1,1,0,4,2,0,Normal,0
6920,0.018852,tcp,-,FIN,48,50,2974,30506,5145.342889,31,29,1236155.375,12686612.0,7,18,0.403043,0.371714,25.171522,23.94351,255,4171210465,2026160327,255,0.000756,0.000629,0.000127,62,610,0,0,3,0,3,1,1,2,0,0,0,2,9,0,Normal,0
109043,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
99682,3e-06,wb-mon,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Backdoor,1
165400,9e-06,sctp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Analysis,1
75203,9e-06,bna,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Analysis,1
95056,0.212469,tcp,-,FIN,10,6,1332,268,70.598535,254,252,45145.41016,8434.171875,2,1,21.229444,40.183801,1105.762463,63.570969,255,95520287,2873585369,255,0.058585,0.011542,0.047043,133,45,0,0,2,1,1,1,1,1,0,0,0,2,1,0,Shellcode,1
14515,0.152612,tcp,-,FIN,86,86,4966,75600,1120.488554,31,29,257332.3125,3916913.5,7,36,1.791588,1.789282,93.977455,2.377192,255,2375306736,2438198736,255,0.000656,0.00052,0.000136,58,879,0,0,14,0,3,1,1,2,0,0,0,5,6,0,Normal,0
85011,0.219582,tcp,http,FIN,10,6,694,268,68.311608,254,252,22770.53516,8160.959961,2,1,22.866778,40.192602,1213.4582,63.788352,255,1196965591,1120633403,255,0.03458,0.018616,0.015964,69,45,1,0,13,1,3,3,1,13,0,0,1,3,14,0,Normal,0
25608,1.174724,tcp,http,FIN,14,18,1684,10168,26.389178,31,29,10651.0127,65404.30078,3,5,90.337769,69.072176,8838.929395,7738.959132,255,3359139986,3445367290,255,0.000616,0.000492,0.000124,120,565,1,3924,2,0,7,2,1,1,0,0,1,3,2,0,Normal,0
28984,0.025345,tcp,-,FIN,60,62,3614,50036,4774.117276,31,29,1121799.25,15538844.0,7,24,0.430534,0.407705,0.0,22.570375,255,765307887,765538201,255,0.00059,0.000472,0.000118,60,807,0,0,6,0,4,1,1,1,0,0,0,5,6,0,Normal,0
5467,1.004617,tcp,http,FIN,12,18,1580,10168,28.866723,31,29,11538.72559,76478.89844,3,5,91.295001,59.062997,9524.674931,7673.73879,255,3616115285,3617161287,255,0.000678,0.000542,0.000136,132,565,2,0,1,0,2,1,1,1,0,0,1,4,1,0,Normal,0
64150,0.952227,tcp,http,FIN,10,10,856,1206,19.953226,62,252,6477.447266,9123.875,2,2,105.803,95.812445,5975.028636,192.617016,255,2150006663,1535097933,255,0.135572,0.067946,0.067626,86,121,1,136,1,1,2,1,1,1,0,0,1,1,1,0,Analysis,1
21806,0.007953,tcp,-,FIN,22,24,2054,2478,5658.241991,31,29,1972588.875,2389035.5,6,6,0.400684,0.319739,0.0,18.377852,255,3566544349,1421447401,255,0.000742,0.000594,0.000148,93,103,0,0,4,0,2,1,1,2,0,0,0,3,4,0,Normal,0
8469,0.098902,tcp,-,FIN,22,14,1470,1728,353.885658,31,29,113566.9609,129825.4844,5,4,4.709619,7.552846,411.496708,14.954029,255,2651340788,506836424,255,0.000731,0.00059,0.000141,67,123,0,0,8,0,2,1,1,1,0,0,0,1,3,0,Normal,0
20651,0.001052,udp,dns,CON,2,2,130,162,2851.711087,31,29,494296.5938,615969.625,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,3,1,1,2,0,0,0,5,2,0,Normal,0
12982,0.001062,udp,dns,CON,2,2,146,178,2824.858614,31,29,549905.8125,670433.125,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,2,0,0,0,1,5,0,Normal,0
104704,9e-06,cpnx,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Analysis,1
44810,0.774023,tcp,http,FIN,10,10,860,1368,24.547074,62,252,7999.762207,12733.47168,2,2,86.002556,83.679219,5602.180108,134.492953,255,1509177837,801053267,255,0.104314,0.020279,0.084035,86,137,0,0,3,1,1,2,1,2,0,0,0,2,2,0,Normal,0
65045,0.776168,tcp,-,FIN,10,8,544,354,21.902475,254,252,5050.453125,3195.18457,2,1,80.404667,99.22243,4478.12082,162.411484,255,2858959513,493193548,255,0.160858,0.081597,0.079261,54,44,0,0,3,1,2,1,1,1,0,0,0,2,2,0,Shellcode,1
25811,0.005936,tcp,-,FIN,22,24,2054,2478,7580.862495,31,29,2642857.25,3200808.5,6,6,0.2795,0.242409,16.655383,14.337518,255,4168939569,2019662498,255,0.00073,0.000593,0.000137,93,103,0,0,5,0,2,1,1,2,0,0,0,1,7,0,Normal,0
21648,2.455492,tcp,ftp,FIN,52,54,2934,3740,42.761287,31,29,9376.532227,11960.12891,11,15,48.140746,46.319773,3517.832575,108.834156,255,3081199283,3083420647,255,0.000681,0.00054,0.000141,56,69,0,0,1,0,8,1,1,3,1,1,0,2,2,0,Normal,0
76481,3e-06,xnet,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,11,10,10,10,0,0,0,10,10,0,Backdoor,1
55222,3e-06,ttp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Analysis,1
9697,0.0039,tcp,http,FIN,8,10,1042,824,4358.974477,31,29,1870769.25,1522051.375,2,2,0.509143,0.372222,32.412018,0.677677,255,841322865,2987765729,255,0.000672,0.000545,0.000127,130,82,1,83,3,0,2,1,1,2,0,0,1,3,1,0,Normal,0
45046,1.049125,tcp,http,FIN,10,8,838,1104,16.20398,62,252,5757.178711,7366.138672,2,2,116.460444,141.543,6781.858974,279.913813,255,2491341555,1820353009,255,0.102528,0.058319,0.044209,84,138,1,128,2,1,1,1,1,2,0,0,1,1,2,0,Normal,0
83718,1.438531,tcp,-,FIN,12,10,980,826,14.598225,254,252,4999.544434,4137.554199,3,2,130.775548,146.028437,7343.60687,217.651016,255,648742969,1315172280,255,0.199032,0.123565,0.075467,82,83,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Normal,0
40171,0.000959,udp,dns,CON,2,2,146,178,3128.258517,31,29,608967.6875,742440.0,0,0,0.009,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,2,0,0,0,2,2,0,Normal,0
18237,1.005839,tcp,http,FIN,12,18,1580,10168,28.831652,31,29,11524.70703,76385.98438,3,5,91.407274,59.134529,9531.113587,7675.919773,255,1775603075,3922010514,255,0.000682,0.000548,0.000134,132,565,1,3924,3,0,1,1,1,1,0,0,1,2,2,0,Normal,0
64387,2.185858,tcp,http,FIN,10,10,850,1248,8.692239,62,252,2799.815918,4113.716309,2,2,242.873111,227.932891,17447.97163,419.985063,255,1875113005,886239243,255,0.260437,0.10554,0.154897,85,125,1,201,3,1,3,3,3,3,0,0,9,22,3,0,Analysis,1
68044,0.285078,tcp,http,FIN,10,8,858,1058,59.632805,62,252,21692.31055,25985.87109,2,2,31.675333,34.659855,1553.55711,62.67059,255,1491256982,4039233207,255,0.080771,0.015357,0.065414,86,132,1,109,1,1,1,1,1,1,0,0,1,1,2,0,Backdoor,1
27586,0.001025,udp,dns,CON,2,2,146,178,2926.829254,31,29,569756.125,694634.125,0,0,0.007,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,1,5,0,Normal,0
171939,4e-06,zero,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,2,2,0,Backdoor,1
44594,1.460662,tcp,ftp,FIN,64,20,68192,1026,56.82355,254,252,367652.4688,5340.044434,28,4,23.185111,74.036789,2341.345761,107.720258,255,2954393603,617238615,255,0.073491,0.053319,0.020172,1066,51,0,0,1,1,1,1,1,1,0,0,0,18,1,0,Normal,0
45011,0.696157,tcp,http,FIN,10,10,872,1180,27.292695,62,252,9020.954102,12204.14356,2,2,77.350778,71.421,5187.932054,124.306648,255,2627321884,665203201,255,0.103588,0.052672,0.050916,87,118,1,123,3,1,1,1,1,3,0,0,1,1,3,0,Normal,0
41394,0.882357,tcp,ftp,FIN,12,12,1592,682,26.066547,254,252,13237.27246,5675.707031,3,4,80.21427,68.77282,4183.046492,86.79843,255,3213562650,773570473,255,0.13767,0.098298,0.039372,133,57,0,0,3,1,1,1,1,3,0,0,0,2,3,0,Normal,0
62420,9e-06,udp,-,INT,2,0,296,0,111111.1072,254,0,131555552.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,148,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Shellcode,1
106976,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,Analysis,1
11842,0.023738,tcp,smtp,FIN,52,42,37372,3380,3917.768889,31,29,12352852.0,1112140.875,18,8,0.4679,0.565829,27.904378,1.065369,255,1738734740,1739707535,255,0.000678,0.000535,0.000143,719,80,0,0,2,0,3,2,1,1,0,0,0,7,1,0,Normal,0
10219,0.081963,tcp,-,FIN,22,14,1470,1728,427.021935,31,29,137037.4375,156656.0469,5,4,3.903,6.248692,399.950226,14.982982,255,1213829701,3363718728,255,0.000707,0.000582,0.000125,67,123,0,0,9,0,4,1,1,3,0,0,0,3,16,0,Normal,0
26455,0.029885,tcp,-,FIN,50,50,3062,33044,3312.698721,31,29,803346.1875,8668964.0,7,18,0.602082,0.599327,37.733807,0.995366,255,4007593114,4035715794,255,0.000649,0.000515,0.000134,61,661,0,0,2,0,4,1,1,2,0,0,0,2,7,0,Normal,0
143839,0.423426,tcp,-,FIN,10,6,1078,268,35.425316,254,252,18345.58984,4232.144531,2,1,46.975,76.380797,2347.640853,117.069266,255,17068479,1106894830,255,0.110408,0.041513,0.068895,108,45,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
129904,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,Backdoor,1
5875,0.001746,udp,-,CON,4,4,528,304,4009.163749,31,29,1814433.0,1044673.5,0,0,0.456333,0.202,0.64111,0.279313,0,0,0,0,0.0,0.0,0.0,132,76,0,0,3,0,6,1,1,3,0,0,0,4,8,0,Normal,0
42310,1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,29,2,10,10,1,29,0,0,0,10,29,0,Normal,0
82982,9e-06,encap,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,5,4,4,8,0,0,0,5,6,0,Backdoor,1
4806,0.221917,tcp,ftp-data,FIN,14,6,8928,320,85.617594,31,29,298886.5313,9625.219727,4,1,17.070539,43.532,1550.881392,66.376984,255,3522763158,3888766559,255,0.004253,0.00413,0.000123,638,53,0,0,2,0,4,1,1,2,0,0,0,5,2,0,Normal,0
22614,0.807858,tcp,-,FIN,122,126,7820,15736,305.746806,31,29,76805.57813,154601.4219,30,32,6.673702,6.459024,435.635802,432.004819,255,2231264004,82629541,255,0.000604,0.000477,0.000127,64,125,0,0,4,0,2,1,1,2,0,0,0,1,6,0,Normal,0
70109,6e-06,xtp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Backdoor,1
171282,0.506013,tcp,http,FIN,10,8,818,1280,33.595976,62,252,11651.875,17707.05664,2,2,56.223667,61.752855,2811.359925,75.736383,255,1362910992,896682442,255,0.105739,0.06077,0.044969,82,160,1,238,4,1,19,2,1,4,0,0,1,2,4,0,Analysis,1
20904,0.120217,tcp,-,FIN,50,50,3062,33044,823.510798,31,29,199705.5313,2155036.25,7,18,2.446939,2.440979,153.696907,4.133001,255,2570609262,493135834,255,0.000729,0.000606,0.000123,61,661,0,0,9,0,1,1,1,2,0,0,0,2,3,0,Normal,0
70793,6e-06,ttp,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Analysis,1
139237,0.712129,tcp,-,FIN,10,6,614,268,21.0636,254,252,6212.357422,2516.397949,2,1,74.767111,118.554602,3951.003044,197.103938,255,3925229787,3206734350,255,0.201517,0.119348,0.082169,61,45,0,0,2,1,1,1,1,1,0,0,0,19,1,0,Shellcode,1
62845,0.86145,tcp,-,FIN,10,8,780,354,19.734169,254,252,6519.240723,2878.866943,2,1,88.259333,111.32043,5232.116047,175.434687,255,225508672,2338264510,255,0.143023,0.082198,0.060825,78,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
172407,0.707922,tcp,http,FIN,10,8,808,1266,24.013946,62,252,8226.895508,12521.15332,2,2,78.658,89.82143,4170.260117,104.162359,255,1212376306,1496798619,255,0.131302,0.078354,0.052948,81,158,1,231,4,1,1,2,1,3,0,0,1,2,3,0,Analysis,1
3504,0.025947,tcp,-,FIN,64,66,3806,51808,4971.672866,31,29,1155278.0,15731760.0,7,26,0.406762,0.389215,21.582994,21.248708,255,2724685399,575413376,255,0.000782,0.000639,0.000143,59,785,0,0,4,0,1,1,1,1,0,0,0,2,7,0,Normal,0
66425,1e-05,cpnx,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,Analysis,1
19241,0.113779,tcp,ssh,FIN,32,24,3728,5474,483.393241,31,29,253966.0156,368855.4063,7,7,3.67029,4.918478,360.043014,12.319743,255,2093279799,2093557834,255,0.000655,0.000532,0.000123,117,228,0,0,1,0,2,1,1,2,0,0,0,1,1,0,Normal,0
22519,0.080956,tcp,-,FIN,22,24,2054,2478,555.857523,31,29,193784.2813,234695.4063,6,6,3.838905,3.492696,375.524039,358.993467,255,3685965715,1536694053,255,0.000744,0.000616,0.000128,93,103,0,0,5,0,4,2,1,1,0,0,0,5,8,0,Normal,0
78724,6.194809,ospf,-,INT,82,0,5248,0,13.075464,254,0,6694.637207,0.0,0,0,76.479125,0.0,111.580492,0.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Analysis,1
94340,1e-05,unas,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,5,4,4,11,0,0,0,5,10,0,Backdoor,1
8871,0.004207,tcp,-,FIN,12,12,1064,2260,5467.078501,31,29,1855954.25,3940099.75,4,4,0.350273,0.328455,17.55058,0.397899,255,1192391110,1192679480,255,0.000735,0.000585,0.00015,89,188,0,0,1,0,1,1,1,1,0,0,0,1,2,0,Normal,0
7201,0.018307,tcp,-,FIN,16,18,1540,1644,1802.589134,31,29,631015.4375,678647.5,4,4,1.198667,1.050059,74.14169,1.992841,255,2832754759,692826513,255,0.000566,0.000452,0.000114,96,91,0,0,12,0,14,12,1,7,0,0,0,18,14,0,Normal,0
82898,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,2,2,13,0,0,0,5,8,0,Backdoor,1
20037,0.007213,tcp,-,FIN,22,24,1920,4312,6238.735436,31,29,2032995.875,4583945.5,6,6,0.326714,0.287739,23.509935,17.345155,255,980896360,981209203,255,0.000712,0.000587,0.000125,87,180,0,0,12,0,1,1,1,2,0,0,0,1,3,0,Normal,0
123490,0.687005,tcp,-,FIN,10,6,686,268,21.833903,254,252,7196.45459,2608.423584,2,1,76.191,125.137602,4330.799986,215.509125,255,1931579889,3567586703,255,0.149481,0.06131,0.088171,69,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Shellcode,1
49980,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,2,3,0,Analysis,1
26319,0.001,udp,dns,CON,2,2,146,178,2999.999858,31,29,584000.0,711999.9375,0,0,0.005,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,2,0,0,0,1,3,0,Normal,0
13803,0.01813,tcp,-,FIN,16,18,1540,1644,1820.187466,31,29,637175.9375,685273.0,4,4,1.188467,1.104437,72.048399,2.144143,255,3439878887,3444269025,255,0.000571,0.000457,0.000114,96,91,0,0,10,0,10,5,1,7,0,0,0,8,10,0,Normal,0
4156,0.018053,tcp,-,FIN,16,18,1540,1644,1827.950953,31,29,639893.625,688195.8125,4,4,1.182067,1.035294,72.74343,1.969613,255,1327497873,3484923301,255,0.000564,0.00045,0.000114,96,91,0,0,7,0,6,5,1,9,0,0,0,6,13,0,Normal,0
92940,1.513646,tcp,-,FIN,10,8,500,354,11.23116,254,252,2378.363281,1638.427979,2,1,161.360333,207.869578,10397.0023,303.755562,255,1283303820,973183226,255,0.1479,0.058554,0.089346,50,44,0,0,2,1,19,1,1,1,0,0,0,2,1,0,Shellcode,1
